date,simulation,observation
2003-01-26,0.6331725275457633,12.4
2003-02-23,0.5577663369469463,12.7
2003-03-18,0.8869381297211453,11.7
2003-04-23,0.6713132484924078,8.54
2003-05-19,0.4971306597352594,5.98
2003-06-18,0.839198571427881,9.51
2003-06-27,0.8045256965559979,9.4
2003-07-23,0.7868435822240702,13.1
2003-09-24,0.6261539664330744,14.2
2003-10-03,0.6807533732142099,10.5
2003-10-22,0.6522461345890348,22.0
2003-11-19,0.24350842545621562,13.7
2004-01-22,0.19611580802401424,17.6
2004-02-17,0.8868461024635843,17.1
2004-03-19,0.3455336884975701,15.2
2004-04-21,0.21599169035307814,10.6
2004-05-17,0.44252643758918914,11.0
2004-06-16,0.4544896343797867,13.2
2004-07-22,0.3766737762511443,9.32
2004-08-18,0.4182687818399346,7.63
2004-09-17,0.1711723657902861,7.49
2004-11-18,0.02368473694621601,12.2
2004-12-02,0.26768949449714036,14.1
2004-12-16,0.07013739952326932,13.8
2005-02-04,0.09935243872502215,12.0
2005-02-22,0.18378347661790115,14.1
2005-03-26,0.07796922975980186,10.7
2005-04-26,0.009657631452779931,13.9
2005-05-23,0.0482445668604801,11.8
2005-06-27,0.07665954723934315,15.6
2005-07-27,0.0037870771517993485,15.6
2005-08-06,0.08048187397962023,13.9
2005-08-23,0.014929653348102829,7.96
2005-09-21,0.035284523011295636,15.0
2005-10-17,0.01423486867735422,17.8
2005-11-18,0.11614083046100183,15.4
2005-12-13,0.08623184335872588,12.5
2006-01-30,0.1301678449737027,15.4
2006-02-23,0.035212678475523146,14.3
2006-03-20,0.07770671915473772,15.1
2006-03-28,0.05715124727042514,13.9
2006-04-26,0.06511156756030405,14.5
2006-05-25,0.016934930796603093,7.11
2006-06-24,0.06105437260152068,6.75
2006-07-26,0.02515629710969825,7.72
2006-09-20,0.04781109674108545,10.6
2006-09-26,0.035645104583925204,9.29
2006-10-23,0.14719878526708177,12.2
2006-11-24,0.026669766700177594,12.1
2007-01-23,0.694377801519187,14.1
2007-03-21,0.7618013477380325,14.2
2007-03-26,0.7194969920566501,14.0
2007-04-20,0.8187045665845766,12.7
2007-05-24,0.6397581524067316,10.3
2007-06-22,0.15423936455594722,9.39
2007-07-02,0.20862973077183003,6.7
2007-08-22,0.6799710043269145,8.74
2007-09-26,0.6094098917130488,9.01
2007-10-24,0.5628161529076562,9.8
2007-11-16,0.5481187295680774,8.99
2007-11-21,0.09134099872443559,9.45
2008-01-25,0.29290648879461467,10.5
2008-02-22,0.18494325547376866,10.1
2008-03-17,0.08001906116858144,8.02
2008-04-23,0.17825497219095096,10.3
2008-05-21,0.4336694087575805,10.5
2008-06-16,0.4060249594804695,7.98
2008-07-22,0.36316872505439185,11.7
2008-08-19,0.2682593994778275,7.78
2008-09-16,0.2336211270595499,7.18
2008-10-22,0.18286460195168894,10.1
2008-11-21,0.07297579274363636,8.93
2008-12-07,0.16188940339240956,9.85
2009-01-09,0.13560295272962983,11.7
2009-02-09,0.1493202866653817,7.47
2009-03-03,0.021561526406664602,11.1
2009-04-08,0.07777810938105167,10.7
2009-05-04,0.16416590342275122,12.0
2009-06-01,0.16071357548268986,11.3
2009-06-20,0.14869794917784554,9.07
2009-07-28,0.12426174086416154,11.5
2009-08-15,0.11108688005984438,9.88
2009-09-24,0.09187062984711426,10.8
2009-10-24,0.012617421692021931,9.27
2009-12-04,0.07181891570365527,11.4
2010-01-05,0.31238868439889833,13.0
2010-02-01,0.4774398283759322,12.3
2010-03-05,0.3291248552917484,10.9
2010-03-29,0.14912730408885574,10.8
2010-06-08,0.08510633795392097,15.6
2010-07-23,0.40669602472120286,13.1
2010-09-20,0.3414161335643405,10.2
2010-11-06,0.04521036923597186,5.54
2011-01-10,0.07283944515511595,10.6
2011-03-18,0.32757894709322616,12.0
2011-05-10,0.33957586983557797,11.0
2011-07-15,0.025735868952130952,16.5
2011-09-13,0.19401929009150334,16.8
2011-10-29,0.08675170075191811,12.3
2012-01-17,0.19511532557939917,14.6
2012-03-29,0.11691474282833648,12.1
2012-05-03,0.7829731844541786,7.95
2012-08-09,0.8558594048218052,5.33
2012-09-11,0.8253908375438938,9.06
2012-10-30,0.5398966883417058,8.75
2013-02-05,0.4476060884225674,9.41
2013-02-18,0.6405594909584451,9.89
2013-05-24,0.5241078437204132,12.2
2013-08-08,0.505986967165747,13.9
2013-09-27,0.4827547135399945,17.8
2013-11-06,0.15802058244139403,11.5
2014-01-22,0.4149090474744006,9.52
2014-03-10,0.3884056693654865,10.2
2014-05-16,0.2905751776320036,13.1
2014-06-11,0.36534548411940576,8.65
2014-07-24,0.3190184312722362,10.7
2014-10-10,0.2850561424593215,13.0
2014-12-10,0.17610951642643613,9.94
2015-01-05,0.3561015659346042,10.2
2015-04-22,0.2709948003754296,17.4
2015-07-24,0.015114590910652412,18.8
2015-10-28,0.029262115121512205,18.8
2016-02-11,0.29698666615430763,12.4
2016-05-20,0.19312032130459056,10.7
2016-08-03,0.2168879209526452,14.2
2016-11-23,0.07861522219462332,15.7
2017-03-23,0.18890088355910825,11.7
2017-06-28,0.07337599384328437,17.5
2020-10-08,0.09926836387481197,7.74
2020-11-19,0.24452365577317536,9.95
2020-12-08,0.194444412684819,12.9
2021-01-08,0.22253572016456796,13.6
2021-02-05,0.23583144010296825,7.14
2021-03-23,0.254207234116957,12.9
2021-04-16,0.26424681111171233,16.7
2021-05-18,0.0714048530975729,11.9
2021-06-07,0.1267592454899558,17.9
2021-07-12,0.24249086394320268,11.8
2021-08-16,0.2384820548940129,18.9
2021-09-20,0.2191649233549124,18.9
2021-10-15,0.20319415674989352,17.9
2021-11-18,0.16537693414851717,14.9
2021-12-13,0.05251400432948406,10.9
2022-01-13,0.245699958099353,12.0
2022-02-16,0.05636688341410001,8.37
2022-03-18,0.0662664086193277,11.0
2023-06-09,0.2327723631862538,17.9
2023-07-19,0.37403389550120014,9.28
2023-08-11,0.23141964188239061,11.9
2023-08-25,0.3709141389509561,15.9
2023-09-01,0.36971064309015894,16.9
2023-10-05,0.3186387723420338,14.9
2023-10-26,0.3023111694350946,8.25
2023-11-16,0.19258442560559547,8.36
2023-12-04,0.06643983632455676,9.35
