date,simulation,observation
2015-10-20,0.7752529613013602,1.45
2015-11-17,0.6939547422575211,1.97
2015-12-02,0.41340895745011397,2.65
2016-01-13,0.281067799923092,2.64
2016-02-16,0.250375477493268,2.48
2016-03-08,0.2425271122446098,1.95
2016-04-20,0.19951246299496497,1.62
2016-05-06,0.12934672034188094,1.06
2016-06-06,0.12762262380415737,0.944
2016-08-04,0.2690764689631128,1.32
2016-08-31,0.2775518373043626,0.636
2016-09-22,0.2834753972486542,0.705
2016-10-05,0.2975877242196313,1.16
2016-11-16,0.16757431595673397,1.54
2016-12-08,0.6258375139816861,1.6
2017-01-12,0.617617320541241,2.06
