date,simulation,observation
2013-01-11,0.7008263930067431,7.49
2013-02-12,0.7804233869941196,6.96
2013-03-14,0.81043541840527,7.11
2013-04-15,0.273034957991583,14.4
2013-04-28,0.5480179666144397,8.14
2013-06-10,0.47272930448081485,11.0
2013-07-08,0.5314488619898026,12.8
2013-07-31,0.2266250457711394,15.7
2013-09-17,0.5215027920433083,18.6
2013-10-21,0.10796817591648626,17.6
2013-11-22,0.19531579097980412,10.0
2013-12-10,0.5384132771273288,14.6
2014-01-09,0.10006861461887372,9.48
2014-02-12,0.43919660149723394,5.96
2014-03-04,0.91981921978282,9.32
2014-04-04,0.7813881522088446,11.6
2014-05-13,0.9103912292538607,11.8
2014-06-16,0.9018501749081352,21.1
2014-07-16,0.8700027409461141,18.7
2014-08-15,0.820549845595044,16.0
2014-09-03,0.5077647330833708,14.9
2014-10-02,0.7680637530178587,24.1
2014-11-07,0.043884475111586795,16.5
2014-11-27,1.1854620932489868,11.7
2014-12-15,1.3315191029646076,14.5
2015-01-09,0.5862432874605923,13.6
2015-02-09,0.4509483977315406,8.68
2015-03-18,0.5718488986687055,16.7
2015-04-17,0.5098008035969199,20.9
2015-05-28,0.47093350204700785,17.0
2015-06-22,0.5161622878072488,19.6
2015-07-10,0.44722800965674103,19.4
2015-08-12,0.43656707541631523,18.4
2015-09-09,0.4315220393922825,25.6
2015-10-08,0.3963975814622711,17.4
2015-11-10,0.6069636198674992,10.7
2015-12-04,0.9177664018329654,9.35
2016-02-12,1.8754880454977247,10.0
2016-03-23,1.8981639082716424,9.96
2016-04-11,1.947207996594923,9.86
2016-06-01,1.8507357818011658,17.1
2016-07-05,1.821121333282694,27.8
2016-08-17,1.869117751119578,22.5
2016-10-25,1.873216371623217,13.3
2016-11-14,0.881639896692487,11.5
2016-12-09,0.47859280215070793,8.77
2017-01-10,0.6258121198031755,8.65
2017-02-13,0.4263888299125509,9.4
2017-03-16,0.4807790164706139,8.92
2017-05-16,0.18650615904811113,19.6
2017-06-01,0.372421586258974,16.8
2017-07-19,0.5658935188829516,19.4
2017-09-20,0.4751525206742484,6.31
2017-10-06,0.48575104504431466,7.33
2017-11-16,0.17891012376710308,11.1
2018-01-16,0.6392046597773229,7.09
2018-02-21,0.47044492923808284,7.74
2018-04-09,0.9017381041924143,8.61
2018-05-09,1.0843185951888212,9.78
2018-06-13,1.111594749527908,13.2
2019-04-05,0.5917543566449976,14.0
2019-05-17,0.3225277891895666,10.4
2019-06-10,0.5797428541359696,20.8
2019-07-04,0.2984787313019896,24.9
2019-10-25,0.3686584839212246,10.9
2019-11-14,0.5232456790167622,6.61
2019-12-13,1.8255362066280838,6.34
2020-01-13,1.3410063490444544,7.45
2020-02-13,1.3287773563561103,8.86
2020-02-26,1.2230422766011515,8.52
2020-03-17,0.8612116148076183,9.65
2021-05-10,0.49540771836716047,8.95
2021-06-10,0.5102146464147301,10.8
2021-07-14,1.037774522213472,21.4
2021-08-12,1.0396163235540374,15.1
