date,simulation,observation
2013-01-15,0.10905370493185657,1.04
2013-02-05,0.056940060859692755,0.886
2013-02-26,0.08759875178378985,2.84
2013-03-21,0.15465483633842836,0.656
2013-05-08,0.053794344217414705,0.424
2013-05-23,0.11600026391084699,0.406
2013-07-05,0.06963346582359362,0.909
2013-08-01,0.08396781515377301,0.639
2013-09-23,0.06716297808089441,0.855
2013-10-11,0.14291923615161142,0.946
2013-11-06,0.7326418537944375,1.12
2013-11-21,0.6058196538743519,1.04
2014-01-21,0.3579954605682548,1.5
2014-02-25,0.19757177341525625,0.734
2014-03-17,0.17764064828101253,0.841
2014-04-22,0.19618720088045868,0.555
2014-05-06,0.2470756764211245,0.645
2014-06-26,0.31969672267465377,0.916
2014-07-23,0.2667984702024142,0.876
2014-08-29,0.3191913725470025,0.686
2014-09-30,0.48634121647160916,0.676
2014-10-16,0.2725816583171577,1.4
2014-11-05,0.47926436218056767,2.09
2014-12-02,0.7044582852015318,1.23
2015-01-15,0.29950404114158646,1.31
2015-02-27,0.2577964326899388,1.46
2015-03-17,0.2559570875482662,1.16
2015-04-15,0.17964964310915152,0.863
2015-05-11,0.1317632514000154,0.592
2015-07-20,0.26847247787265305,0.754
2015-08-03,0.26369973928431045,1.21
2015-09-01,0.2616498893862324,0.986
