date,simulation,observation
2003-04-10,0.699417209406045,8.99
2003-04-24,0.40874154758274484,8.75
2003-06-10,0.3315806421845516,9.48
2003-06-17,0.5157637958680013,8.84
2003-08-19,0.5226755513701589,9.81
2003-09-04,0.21880801303583447,10.7
2003-10-13,0.16196133764580037,11.0
2003-11-05,0.09791571993214905,8.74
2003-12-02,0.05970979341273455,17.1
2004-01-07,0.057576587724232256,12.8
2004-02-10,0.6173493618507361,13.9
2004-03-11,0.49774972756264924,10.1
2004-04-16,0.13349085376964584,8.65
2004-05-05,0.7927945634621716,6.77
2004-06-14,0.40095197845846997,7.66
2004-07-23,0.7012675332990527,9.66
2004-08-25,0.15919196946956474,7.73
2004-10-05,0.26418347988139995,4.48
2004-11-19,0.05353453251817141,10.4
2004-11-24,0.1230525123062599,11.0
2004-12-06,0.12779454866918552,9.21
2005-01-05,0.0869210965294434,11.3
2005-02-03,0.109183953567319,9.08
2005-03-10,0.08971308566498862,2.93
2005-04-13,0.07929003411340521,3.93
2005-05-26,0.23595231147855075,2.3
2005-08-15,0.28985102023568315,1.88
2005-09-02,0.2959528485649505,1.84
2005-09-26,0.2156258726205733,1.89
2005-10-10,0.08676807046648682,2.58
2005-10-24,0.05302291462278204,4.85
2005-11-25,0.2498287949803281,3.93
2005-12-12,0.12961268081882335,5.01
2006-01-17,0.12642259629709057,5.4
2006-02-06,0.13332599110003532,4.28
2006-04-04,0.338514826999417,3.36
2006-04-27,0.16453462821509862,2.88
2006-05-31,0.35767261718944826,2.5
2006-06-07,0.21563961942426113,2.65
2006-08-31,0.15037786965225006,1.2
2006-09-05,0.22105830489214381,1.76
2006-09-27,0.13280084202399314,1.81
2006-10-30,0.12625500702508802,3.43
2006-11-13,0.06941233282444086,3.23
2006-11-29,0.24606597223840124,3.78
2007-01-02,0.3491445758492457,3.95
2007-02-08,0.23013165889148982,4.58
2007-03-14,0.41841186328424385,4.97
2007-04-04,0.375207495399163,3.72
2007-05-14,0.07867324099248629,8.67
2007-06-21,0.12221565958892307,3.83
2007-07-26,0.2104496686770974,6.12
2007-09-24,0.5020649939675986,3.0
2007-10-12,0.5307092590216069,3.41
2007-10-24,0.7028615069771312,3.9
2007-11-07,0.5616587773001539,3.74
2007-12-13,0.54994305431748,5.89
2008-02-11,0.330073141681645,5.88
2008-02-20,0.32795627688777557,4.8
2008-03-20,0.20249106520017,6.26
2008-04-23,0.10952363512311385,4.9
2008-05-15,0.13669618491729937,3.73
2008-06-17,0.3800030356671473,3.87
2008-07-01,0.1745602137630155,3.62
2013-01-11,0.2785983127327811,3.44
2013-04-08,0.17708233626283776,3.67
2013-07-15,0.2231670152863269,2.95
2013-10-18,0.060877822665258055,2.56
2014-02-05,0.1528325094193524,2.88
2014-05-14,0.24658455987751413,2.12
2014-08-07,0.19720716147491332,1.81
2014-12-05,0.2050635372243076,3.81
2015-03-12,0.0194790643464228,3.72
2015-06-01,0.018219770508059122,2.85
2015-09-14,0.01728491475358413,8.28
2015-12-07,0.07650278253983699,9.39
2016-01-20,0.2246229854775223,3.83
2016-04-15,0.2820303536347291,2.92
2016-07-15,0.30212067561003175,2.53
2016-10-28,0.09191639132121154,10.9
2017-02-02,0.08966399828256774,7.5
2017-05-18,0.12681619676871653,9.37
2018-04-13,0.2675637767317238,3.09
2018-07-10,0.2038804461822216,3.03
2018-10-16,0.0689740808952127,8.59
2019-01-14,0.13872329481297388,13.1
