date,simulation,observation
2013-01-07,0.5359104156574016,10.9
2013-02-08,0.5326490033392957,10.7
2013-02-18,0.6015914265600768,10.5
2013-04-10,0.3723786803539237,11.5
2013-04-19,0.5200755655580858,11.2
2013-05-23,0.6058676628412822,11.6
2013-07-02,0.7905020085663886,12.1
2013-07-30,0.28945904969793124,12.1
2013-09-09,0.9472691656838869,12.4
2013-10-08,0.9749797736754445,12.4
2013-10-30,0.7348354507885823,8.12
2013-11-19,1.0348846968879326,9.54
2014-02-10,0.40097015778344713,8.17
2014-03-06,0.5230637322139126,9.34
2014-04-10,0.5499076970999359,10.8
2014-07-14,0.4064393812235388,8.54
2014-10-17,0.49922277889187733,9.44
2015-02-04,0.5666465330757237,9.91
2015-05-11,0.4221987630058432,10.6
2015-08-10,0.7830793319535234,15.3
2015-11-06,0.344145466424617,7.59
2016-03-10,0.5678890708416188,8.51
2016-06-24,0.16889183534465174,4.8
2016-09-09,0.9033617994983237,11.7
2016-12-06,1.6889259215597232,11.4
2017-01-17,1.4343408356978649,12.9
2017-04-10,1.3841947716230725,11.9
2019-04-02,1.301366424473504,11.1
2019-05-08,0.08885386363880063,8.47
2019-06-12,0.1535267603670163,8.4
2019-07-09,1.0983552982490274,11.9
2019-08-14,0.1264546303391805,9.91
2019-09-10,1.220614749580509,11.9
2019-10-08,0.5528349563545085,8.83
2019-11-13,0.2800141999023965,9.39
2019-12-06,0.4779557808452411,9.91
2020-01-09,0.16770994249283638,10.9
2020-02-10,0.4452021719939123,8.82
2020-03-06,1.0347804130481504,8.56
