date,simulation,observation
2000-01-18,0.023133625306540388,6.2
2000-02-11,0.04498943836884689,5.6
2000-03-09,0.04667344726489267,6.4
2000-04-18,0.29251622533641736,5.1
2000-05-08,0.1908303253374298,6.1
2000-05-23,0.4171454601139675,5.8
2000-07-10,0.44779958103713324,5.1
2000-07-31,0.7242092455857714,6.4
2000-09-06,1.3591453629150494,7.34
2000-10-15,1.1196805158461858,4.32
2000-12-12,0.2743645200291195,3.19
2001-01-03,0.5262042282895731,3.73
2001-02-26,0.7342824019404887,6.4
2001-03-26,0.869560405515041,3.9
2001-04-17,0.9732588452939169,5.67
2001-05-11,0.6572849379012459,5.5
2001-05-29,0.8645160629014195,5.91
2001-07-03,0.9356975253201956,5.89
2001-08-13,1.4616335929317372,6.78
2001-09-03,1.4470361686697915,4.96
2001-09-21,2.59143405158466,9.12
2001-10-11,1.6479103890636912,4.91
2001-11-12,2.663389018632031,5.99
2001-11-27,3.0859777790419454,7.29
2002-01-22,1.009331189937059,5.9
2002-02-11,0.8570475429878908,5.81
2002-04-02,1.4277600772010866,6.64
2002-04-09,1.824201515751791,7.02
2002-04-15,1.8000954415630284,6.78
2002-05-15,1.492278764095274,4.81
2002-06-12,1.6595130102048203,5.67
2002-07-29,1.7869056101913312,7.27
2002-09-16,3.6461706871887745,5.66
2002-10-04,4.642725229245583,8.49
2002-11-21,1.0128342219215678,6.77
2002-11-27,1.666440196791177,5.43
2003-01-06,1.3519696137881114,5.39
2003-01-28,1.053418923016293,6.14
2003-02-24,1.0605578387067096,7.52
2003-04-04,1.1146284413958982,7.47
2003-04-15,1.055616341750897,7.74
2003-06-24,2.017685174745713,7.41
2003-07-01,0.694537959519229,7.34
2003-07-27,2.079092803770459,5.8
2003-08-15,3.357201056538277,7.06
2003-09-26,5.469715821661659,9.21
2003-10-30,1.029348878334492,11.7
2003-11-26,0.9542044440221766,8.26
2004-01-12,0.6275646768292347,6.7
2004-02-02,0.9574815932993287,5.24
2004-03-23,1.9498479587899071,5.88
2004-04-23,1.786321175207078,5.78
2004-05-11,1.9530475797531512,6.05
2004-07-20,2.7097958358152225,7.41
2004-08-25,2.65520110538779,5.11
2004-10-06,3.6263665459952032,8.77
2004-11-08,3.4618669290379667,6.76
2004-11-22,4.485306046271835,8.66
2004-12-03,6.525398993638753,7.94
2004-12-09,6.51454453081572,9.07
2005-01-20,3.6864236375521067,8.62
2005-02-15,4.987535300204114,8.69
2005-03-15,4.376107603649175,8.62
2005-05-05,4.926381668933226,6.9
2005-05-19,2.0043358107122953,10.4
2005-06-15,4.693661141501672,7.26
2005-07-12,5.4260647130603035,8.38
2005-07-24,0.6979500095704523,7.95
2005-08-03,4.902318414656242,6.27
2005-09-16,5.303493001738759,7.72
2005-10-31,1.5435512491167076,8.35
2005-11-21,7.937833140360487,7.7
2005-12-07,1.1309012905589872,8.93
2006-02-02,7.56006318819083,9.82
2006-03-07,1.4463078098327502,9.28
2006-03-20,4.676639948790829,9.19
2006-04-03,2.2106826147280683,6.19
2006-05-03,2.9766738204032794,7.64
2006-06-22,3.321143932289071,7.36
2006-08-02,3.7473635093016284,10.2
2006-08-08,4.061574791059207,7.58
2006-09-19,4.6799986651390135,5.97
2006-11-07,5.515474546839187,8.5
2006-11-17,0.7203382414042108,12.3
2006-12-05,1.041060781734885,5.26
2007-02-06,1.9432500949491536,9.51
2007-02-27,0.7367169929232988,3.95
2007-03-21,1.3286615920422487,9.26
2007-04-20,1.1504353491184223,7.95
2007-05-14,1.3096683816019281,8.6
2007-06-18,1.5016186664875943,9.35
2007-07-24,1.5061949099795977,4.35
2007-09-10,2.591824175721862,10.7
2007-09-28,1.052957144446684,11.5
2007-10-30,4.587193032204473,11.1
2007-11-28,1.8575257622399661,8.42
2008-01-15,0.48037213718224714,4.96
2008-02-29,2.010281861409691,9.65
2008-03-25,2.147455042620278,6.95
2008-04-23,1.7633182571644046,6.81
2008-05-09,1.4185975109283326,6.04
2008-06-29,2.2729429412058497,9.96
2008-07-30,2.2235499939426475,9.23
2008-08-21,2.5931560712499264,7.99
2008-09-23,3.8725953518827954,9.78
2008-10-15,3.885828142994615,7.12
2008-11-13,3.0454546953807595,4.04
2008-12-10,4.764969554949197,7.14
2009-01-28,1.2398016242156917,4.38
2009-02-27,1.4729963535174442,7.42
2009-03-24,1.6228555057888046,8.36
2009-05-01,1.6613107119338502,10.1
2009-05-19,1.850236815895377,6.19
2009-07-02,1.703331000413244,12.0
2009-07-23,1.9976939246800391,9.13
2009-08-20,3.3714898138625315,10.9
2009-09-24,4.754171923667007,14.1
2009-10-23,3.545834687714821,10.4
2009-11-18,1.3600419756417794,5.59
2009-12-03,1.0549600840944926,4.7
2010-01-25,1.3902132844403807,3.9
2010-02-25,0.413626669968954,4.53
2010-03-26,0.9629520325976817,6.27
2010-05-05,1.3653333803638426,9.15
2010-05-26,1.2459138474825382,6.89
2010-06-23,1.3786154358261924,7.55
2010-07-21,1.6863806472149954,9.25
2010-08-20,2.5813116224516253,7.27
2010-09-23,1.558908601904581,8.97
2010-10-27,3.2840240359211084,9.26
2010-11-16,4.066415640601811,6.75
2010-12-16,2.2203734217982802,8.67
2011-01-31,2.7641149648817565,8.03
2011-02-24,1.3383258597555747,6.06
2011-03-15,1.753001234097183,8.46
2011-04-27,2.0727244412599983,7.0
2011-05-31,2.763565789692561,8.49
2011-06-06,0.7349862769584278,7.01
2011-07-26,3.326549764778077,7.28
2011-08-19,3.969807251051625,8.5
2011-09-15,4.787416201139125,8.81
2011-10-27,4.680544868347588,13.2
2011-11-18,7.161663408475078,11.5
2011-12-02,2.2846047402578336,12.7
2012-01-12,5.25491421954338,8.34
2012-02-01,7.500970858388708,8.27
2012-03-02,6.538948693503838,9.04
2012-04-03,4.098258866233285,8.07
2012-05-02,1.479244389354151,4.33
2012-06-07,0.7411910324575012,9.18
2012-07-04,2.1787412185455817,8.25
2012-07-24,1.9201629316190258,5.62
2012-09-13,2.9930565615514664,11.2
2012-10-12,2.6115215444514033,6.65
2012-10-31,0.8056933507253699,6.54
2012-11-28,1.58735138306422,3.31
2013-01-09,1.1873499358240722,6.76
2013-02-06,1.077275222684027,6.0
2013-03-01,1.279050767824868,8.48
2013-04-03,1.4671736502048816,7.7
2013-06-19,1.2151824382446206,8.84
2013-07-17,1.5136627975420516,9.95
2013-08-29,2.671605337042301,14.6
2013-09-12,2.5704620773502063,15.4
2013-10-23,2.3719307237703764,9.86
2013-11-22,3.12217245571114,9.29
2013-12-02,3.659191282541009,10.0
2013-12-18,0.5948686467715357,5.32
2014-01-29,0.39151747813846227,4.8
2014-02-26,0.4895600999187418,6.43
2014-03-19,0.5643622087527312,8.21
2014-04-23,0.7188085412718294,9.4
2014-05-27,0.4928664376906264,8.44
2014-06-19,0.956629661514074,8.43
2014-07-18,0.8481134563147252,6.12
2014-08-13,1.5335187026076555,6.81
2014-10-01,2.6527935897329273,7.44
2014-10-16,1.0181816030294832,5.31
2014-11-20,2.5336812259402444,4.5
2014-12-04,2.5078852426461173,6.46
2015-01-08,0.6142302947677527,5.56
2015-02-02,1.908183302641949,6.06
2015-03-13,1.4416560373910352,7.32
2015-04-30,1.9023423618905764,9.78
2015-05-27,2.146362113630795,7.07
2015-06-18,2.085405837521486,13.5
2015-07-17,2.838041095663081,12.6
2015-08-13,0.6793732978685668,12.0
2015-10-22,4.010163038982134,11.7
2015-11-20,2.9032541128205382,7.46
2015-12-15,1.0219769639903904,6.9
2016-01-22,1.2301521026278464,7.05
2016-02-29,1.7591880602123373,8.48
2016-03-23,1.602825375896841,9.63
2016-04-25,1.57756346424244,9.9
2016-05-25,1.6664592388986155,8.88
2016-06-28,1.497134308095518,5.67
2016-08-16,2.5671793291028266,9.7
2016-09-02,2.938261601487653,11.5
2016-09-28,3.626533593942441,11.0
2016-10-28,5.076858564061721,11.2
2016-11-04,1.7243948719565836,14.1
2016-12-02,7.013543462940713,11.8
2017-01-30,1.527917246425439,12.3
2017-02-23,2.8392404086220826,10.8
2017-03-23,2.906406318844905,11.6
2017-05-16,0.6051535878914297,13.0
2017-06-09,2.873675901716554,14.4
2017-09-26,3.72725553814418,10.2
2017-11-09,6.27297344919692,14.4
2017-11-24,6.498005047037038,14.2
2017-11-28,7.010561795409183,14.0
2017-12-15,5.364590264882522,7.16
2018-01-31,2.4415327305383294,7.47
2018-03-23,1.9111611853542612,8.42
2018-07-18,2.0909444700858315,11.6
2018-11-07,1.2470457100229617,17.6
2018-11-13,0.9725457122705892,9.49
2018-11-29,1.2536510804060232,15.1
2018-12-14,4.931552881695762,9.36
2018-12-28,2.7244276609125704,7.87
2019-01-24,2.914887998285688,13.4
2019-02-21,2.026165209732225,9.77
2019-03-21,1.5789016293628733,7.65
2019-06-30,2.2787273878623546,12.2
2019-07-07,2.620115584899342,9.77
2019-07-23,2.1090629726685686,19.2
2019-07-30,1.6579410621838915,9.17
2019-08-22,3.2811333137492804,12.0
2019-09-18,4.942342616880332,17.9
2019-10-25,1.2462411506253777,8.56
2019-11-15,1.0519505803800018,6.0
2019-11-29,1.637121556293568,2.86
2019-12-16,0.5935400058904259,3.86
2020-01-27,0.5302419911424587,9.42
2020-02-18,0.3836703957367901,1.97
2020-03-17,0.7671527281810038,5.73
2021-04-22,1.3599463663068336,12.9
2021-05-27,1.4175383927985814,9.03
2021-06-18,0.4599358270914263,8.76
2021-07-27,0.7212002158155266,11.0
2021-08-13,2.047145969669151,4.86
2021-09-23,3.260447121136947,11.0
2021-10-22,0.6656681001415977,3.86
2021-11-12,2.562833735381383,9.97
2021-12-13,2.4129805527666552,5.57
2022-01-05,2.587108447105158,4.85
2022-02-15,0.7291141903332694,6.82
2022-03-10,1.9803296078351957,8.52
2022-04-27,2.9383143355397716,11.9
2022-05-12,2.648983968701785,11.9
2022-06-22,3.144132786394352,12.9
2022-07-27,4.313895566702588,13.6
2022-09-20,5.800673281925118,12.8
2022-11-11,1.568134315543551,5.03
2022-11-25,1.3610015500743162,5.97
2022-12-09,3.0568418940267015,11.0
2023-01-31,1.229175839797123,7.52
2023-03-13,0.885289037666208,5.16
2023-05-31,1.0979863749694152,10.9
2023-06-08,1.0926987143480957,11.9
2023-07-20,1.453506720432714,14.0
2023-08-01,0.9508003412261226,13.0
2023-08-17,1.7775907353661204,9.53
2023-09-28,2.045551045858081,6.76
2023-10-30,0.8481454664811802,7.44
2023-11-28,1.9466452198454518,9.17
2023-12-15,1.231034129135355,3.46
