date,simulation,observation
2010-06-18,0.3361694413181741,1.06
2010-07-22,0.10449799135146878,0.196
2010-08-06,0.12196469800570409,0.211
2010-09-10,0.3251514934724483,0.253
2010-09-27,0.2844582138398684,0.294
2010-10-29,0.15480866970510204,0.968
2010-12-02,0.3180835314307584,0.678
2011-01-05,0.187340750660664,0.737
2011-01-27,0.18096474065351728,1.1
2011-02-24,0.12256235474433666,0.67
2011-03-29,0.1277212419270413,0.306
2011-05-06,0.0774260537774802,0.194
2011-06-07,0.09781865940852022,0.22
2011-07-01,0.1474741029171542,0.322
2011-07-25,0.1576787043248181,1.3
2011-08-22,0.1735139563912251,0.196
2011-09-28,0.20692728695852952,0.196
2011-10-31,0.22174380300821694,0.196
2011-11-22,0.4274193043997075,0.196
2012-01-04,0.08017232817788908,0.404
2012-01-26,0.2691523084408748,0.552
2012-03-05,0.04695597453720486,8.27
2012-03-30,0.34024828309857713,0.821
2012-05-22,1.1397559357221776,1.05
2012-06-27,1.232349100898227,0.454
2012-07-04,1.210169607476362,0.325
2012-08-07,2.1994853954493325,0.3
2012-08-28,2.1073919785944772,0.255
2012-10-04,0.405476126285646,0.196
2012-10-29,0.7549701239512017,0.331
2012-11-01,0.5957745394167006,0.561
2012-12-06,0.6954970464106249,1.48
2013-01-24,0.29237968573552703,1.11
2013-02-12,0.19932810534062886,0.961
2013-02-20,0.2050006181806548,1.07
2013-03-20,0.15609166706759492,0.912
2013-05-17,0.15294014080695822,0.43
2013-05-31,0.07703783599799074,0.564
2013-08-06,0.14121019473427776,0.302
2013-08-16,0.14703399515535798,4.32
2013-09-17,0.16480950689348453,0.226
2013-10-17,0.1782640001119206,0.296
2013-11-01,0.19544608616619108,0.52
2013-11-21,0.47989990626900714,0.822
2014-01-15,0.15711554947645015,1.26
2014-02-25,0.055445013025426856,1.55
2014-03-25,0.09653242710678586,0.521
2014-04-30,0.04322707435708011,0.306
2014-05-30,0.08036719450667203,0.919
2014-06-26,0.08007834190449002,0.421
2014-07-11,0.07851003884241078,0.241
2014-08-20,0.09440019476011038,1.96
2014-09-09,0.09810442459771018,3.51
2014-10-14,0.03148792584321962,0.206
2014-11-04,0.15702147444691406,0.586
2014-12-02,0.18686728948114917,1.18
2015-01-16,0.37268877105850556,1.38
2015-02-17,0.2112725422812673,1.53
2015-03-17,0.32759024474856235,0.643
2015-04-23,0.21155827099732225,0.194
2015-05-12,0.16242879357653972,0.211
2015-06-15,0.29751236254442576,0.207
2015-07-28,0.28523082613529266,0.196
2015-08-20,0.17511773972257777,0.859
2015-10-15,0.36722110592143314,0.446
2015-11-12,0.38439795421134654,0.216
2015-11-26,0.25272947057582207,1.12
2015-12-11,0.22389363033049073,0.433
2016-01-25,0.23380169972070222,1.8
2016-02-22,0.3034702186275039,1.17
2016-03-14,0.2203665587770676,1.92
2016-05-04,0.22125805335706403,1.62
2016-06-14,0.07187632022904947,1.12
2016-07-26,0.2570490985402694,0.234
2016-09-12,0.2874410141277308,0.305
2016-10-27,0.28567675513641455,0.263
2016-11-15,0.1165906295196717,0.49
2017-01-25,0.29918106350375046,1.56
2017-02-13,0.2388394323451957,1.6
2017-04-24,0.1439550829324252,0.372
2018-03-06,0.1571407996537059,0.972
2018-04-05,0.10757487251191403,1.39
2018-05-29,0.07171362629280666,0.233
2018-07-05,0.06924433163342265,0.351
2018-09-26,0.13679456924896635,5.78
2019-02-05,0.1351472223142905,0.801
