date,simulation,observation
2000-01-24,0.0011576578162210201,2.2
2000-02-02,0.0003756465716096705,2.66
2000-02-09,0.001646069782305119,2.21
2000-03-28,0.05202174553864262,2.27
2003-01-14,0.1533861374615201,2.93
2003-02-11,0.2592100913448312,1.82
2003-03-06,0.14171934839627737,2.24
2003-04-22,0.48028513525205685,2.22
2003-05-09,0.511876704247422,1.96
2003-07-08,0.7545660172342095,2.55
2003-07-28,0.36565215664156836,1.93
2003-09-03,0.3437673453490985,2.45
2003-09-22,0.04974133723016003,2.16
2003-11-03,0.1347659775943233,1.98
2003-11-27,0.19789208497962593,2.53
2003-12-11,0.11131079162627386,1.43
2004-01-19,0.08674431229137719,2.69
2004-02-06,0.0627390144857018,1.35
2004-03-02,0.1922164044762096,2.61
2004-04-30,0.3753233779998265,3.14
2004-06-02,0.39451987072647593,1.57
2004-06-25,0.4026064809881561,1.63
2004-07-28,0.4343252315386394,2.42
2004-08-17,0.061430807925058034,1.96
2004-09-14,0.24906898543439698,0.91
2004-10-28,0.05919203397298361,1.41
2004-11-15,0.16593886681784412,2.58
2004-12-21,0.060205308323997446,2.47
2005-01-12,0.08324078123981758,2.17
2005-02-09,0.07284728993301347,2.41
2005-03-04,0.0961168284397989,2.06
2005-04-25,0.1731600500631682,2.35
2005-05-09,0.43279807125932057,2.13
2005-07-05,0.11134753913479153,2.02
2005-08-04,0.3018250776098405,1.97
2005-08-11,0.48498033947729513,2.51
2005-09-23,0.3535772714834962,2.4
2005-10-19,0.09821288417997495,1.34
2005-11-29,0.15441444635712756,2.19
2005-12-13,0.09362640234512949,2.4
2006-01-12,0.1001275634687415,2.19
2006-02-09,0.1745939280673616,2.46
2006-03-06,0.08815479363763938,2.22
2006-04-26,0.18951060991567234,2.31
2006-05-10,0.2173644197481361,1.97
2006-06-27,0.4407872856974652,1.99
2006-07-06,0.2651593363931822,2.09
2006-08-01,0.4741651885492657,2.12
2006-09-26,0.17401101941941102,2.3
2006-10-10,0.08286158330340067,2.09
2006-11-30,0.051465588429009085,2.57
2006-12-21,0.1417836135384034,2.49
2007-01-11,0.12422109638629295,2.63
2007-02-26,0.028322933186151217,2.94
2007-03-05,0.06211359871648905,3.93
2007-04-17,0.1259132920736004,2.25
2007-05-17,0.19289490039828225,1.27
2007-06-19,0.039232454690994845,2.11
2007-08-02,0.24395035156590836,1.98
2007-08-24,0.21232549770601944,2.53
2007-09-25,0.11027355805080787,1.88
2007-10-23,0.2014487710936724,2.47
2007-11-02,0.10077568028836939,2.05
2007-12-12,0.13066449150017065,2.18
2008-01-29,0.09397161545937432,2.75
2008-02-26,0.060588025267926594,1.68
2008-03-31,0.1537239534296463,1.86
2008-04-10,0.16569089107631524,1.92
2008-05-22,0.2893051930102834,2.5
2008-06-09,0.30968120151880113,2.02
2008-07-11,0.29546809457680545,1.74
2008-08-12,0.14862601276165963,1.17
2008-09-02,0.06804637539271202,1.1
2008-09-24,0.2605701034502507,2.39
2008-10-28,0.06410864999136162,1.2
2008-12-01,0.15766120563204677,2.16
2009-01-26,0.06816770822098563,2.23
2009-02-27,0.061860347331112286,2.69
2009-03-26,0.07569921080084646,2.02
2009-04-06,0.1274276261269433,2.11
2009-05-21,0.3293249186909002,1.99
2009-06-11,0.412755560820858,2.0
2011-08-31,0.2855691487876277,2.2
2011-09-28,0.154067712552603,2.12
2011-10-27,0.0355057581227857,1.29
2011-11-24,0.0740934408676691,1.92
2011-12-15,0.03717158401423787,1.85
2013-02-13,0.044460795263444014,2.22
2013-07-08,0.2288835857774435,2.1
2013-08-15,0.02902423791597537,2.04
2013-11-14,0.1344687812992036,1.44
2014-04-29,0.14925433611444644,1.79
2014-06-10,0.2469929152200163,2.06
2014-09-16,0.20066772616754877,2.7
2014-12-11,0.02681597676721463,2.25
2015-01-26,0.05222251817315802,2.61
2015-04-13,0.15179940212660856,2.25
2015-10-15,0.24548784470647103,2.51
2015-12-01,0.06690417052212724,1.95
2016-02-05,0.02509615079624192,4.85
2016-05-11,0.10519165951257874,1.56
2016-08-12,0.23628934967260887,2.52
2016-11-03,0.3002204237366785,1.7
2017-03-16,0.059272087901206603,2.47
2019-04-12,0.06568227156157498,2.39
2019-05-02,0.07079725497115584,8.6
2019-07-18,0.1443562142879001,2.33
2019-08-05,0.1317766975206989,2.25
2019-08-21,0.1345751841845489,2.27
2019-09-04,0.13053169755404068,2.67
2019-10-08,0.08462977188144614,1.66
2019-11-21,0.02081176758994642,2.13
2019-12-05,0.028512439831928933,2.54
2020-01-10,0.024879667480465804,2.37
2020-02-04,0.020929800980166332,2.47
2020-03-04,0.021629635738549115,3.61
