date,simulation,observation
2000-01-13,0.00022128085600474763,9.95
2000-02-14,0.002462352602978655,10.2
2000-03-08,0.0013191330277652548,10.5
2000-04-05,0.03146980008376411,10.5
2000-05-09,0.017753260117663937,7.67
2000-06-06,0.0938289600636882,7.73
2000-07-04,0.05280631424227038,5.57
2003-01-20,0.6376031475443015,8.22
2003-02-11,0.8917398057466392,7.87
2003-03-13,0.89770319772279,8.33
2003-04-11,0.9368084793540196,9.23
2003-05-08,0.9542441658611613,7.99
2003-06-12,0.9679868501860945,7.67
2003-08-20,0.8844649760902856,6.02
2003-10-07,0.7560530471719691,7.75
2003-10-31,0.05558145870248499,5.87
2003-12-02,0.4186880088859103,11.3
2003-12-10,0.12427899284919754,10.3
2003-12-11,0.17657032459839314,9.36
2004-02-10,0.32264462420794626,15.4
2004-03-15,0.16258408220561876,9.45
2004-04-20,0.36702349268238754,8.74
2004-05-19,0.24590894336202324,8.86
2004-06-08,0.19587126185102666,7.65
2004-07-22,0.288598995335383,6.24
2004-09-03,0.2719838593911324,5.86
2004-09-23,0.1203049948297729,7.39
2004-10-28,0.012244375338394385,11.8
2004-11-19,0.018638544272158556,11.9
2004-12-02,0.10067597522754887,8.82
2004-12-17,0.0169339808835749,7.65
2005-01-25,0.09986693492205315,8.71
2005-02-16,0.09658636609595264,10.3
2005-04-07,0.04719610129554453,6.89
2005-05-06,0.08085191674067627,6.75
2005-06-03,0.04536226236543692,6.3
2005-06-29,0.009162413232499016,4.97
2005-07-28,0.06852830188127922,5.18
2005-09-23,0.09497137585302626,5.84
2005-10-12,0.008066741605606971,6.74
2005-10-27,0.030330392100811843,10.1
2005-11-28,0.04539477787553075,8.56
2005-12-09,0.019783038169888238,7.62
2006-01-16,0.02588408460279939,9.12
2006-02-13,0.01785861446296906,8.29
2006-03-15,0.030051926206391254,9.17
2006-04-03,0.03993401321868628,6.21
2006-05-10,0.1352079382026091,6.35
2006-06-05,0.2609624578017627,6.81
2006-06-30,0.27641122538322455,5.48
2006-08-04,0.253419134104441,4.12
2006-09-01,0.09900259992663743,4.23
2006-10-18,0.07793328387422357,6.36
2006-11-24,0.04435227061629548,9.41
2006-12-01,0.13863578083485165,9.85
2007-01-19,0.1706934183494148,9.26
2007-02-15,0.3178854160968701,8.22
2007-03-07,0.5147666313536062,5.17
2007-04-17,0.2624538296942508,7.23
2007-05-17,0.2977419505447064,5.51
2007-06-11,0.33552234853966656,6.96
2007-07-12,0.41367132733947004,5.3
2007-08-02,0.3597871145406793,6.09
2007-09-11,0.32320025793904344,6.62
2007-10-03,0.2337499736616023,6.72
2007-11-02,0.10338630864160099,7.01
2007-11-28,0.07197992500233281,10.2
2008-01-03,0.09612238214432671,8.43
2008-02-01,0.15403026142640902,8.78
2008-02-29,0.10761936176295887,7.58
2008-04-03,0.12845390695967387,7.79
2008-04-30,0.04721348217783544,5.44
2008-06-09,0.2754461477551605,6.55
2008-07-08,0.0738076918580261,4.02
2008-08-07,0.06244725706325068,5.06
2008-09-12,0.17965653607171528,4.74
2008-10-09,0.15372838311593656,7.04
2008-11-06,0.03382353867140676,8.86
2008-11-27,0.04063703435304775,7.18
2009-01-14,0.05351431651833625,8.86
2009-02-19,0.062428981132492394,9.65
2009-03-16,0.1202626826720133,8.11
2009-04-24,0.14430038896850705,7.03
2009-05-22,0.15059648025430936,6.2
2009-06-08,0.08328640119423845,6.61
2009-07-06,0.13902952595785617,5.0
2009-09-24,0.11066328609662725,4.98
2009-10-09,0.018075171078862175,6.74
2009-10-23,0.06722261950107032,7.11
2009-11-06,0.014957687970973738,5.17
2009-11-25,0.06511189310471216,5.63
2010-01-15,0.21502507856356004,9.34
2010-02-04,0.15140553850194974,10.5
2010-03-01,0.9491983741502691,6.93
2013-01-07,0.5532003510633331,9.07
2013-02-04,0.5415738043166708,9.06
2013-03-08,0.32456746938389813,8.51
2013-04-08,1.0288013716416424,8.43
2013-05-16,1.413450975952028,7.2
2013-05-22,1.4154654001975329,7.42
2013-06-28,1.3465409279771985,6.61
2013-07-29,0.8157795782544682,4.21
2013-09-13,0.08700973105442512,8.04
2013-10-11,0.10021472456191748,7.2
2013-10-30,0.37804568567089886,7.74
2013-11-19,0.4244836761565017,9.05
2014-01-02,0.11925869716105097,9.24
2014-02-06,0.8705976233930081,7.47
2014-03-03,1.1414083594955342,6.22
2014-04-04,0.7788895215363401,7.66
2014-05-09,0.45918779543309035,7.5
2014-06-04,0.8729706400776298,7.26
2014-07-21,0.7952062254406534,5.58
2014-08-04,0.8264893143736145,5.05
2014-09-05,0.6770388974014526,6.08
2014-10-03,0.6084087296206949,6.81
2014-11-06,0.1933026452555871,6.04
2014-11-26,0.24138421000463667,7.35
2015-01-09,0.10392166994382776,6.3
2015-02-06,0.1550589079154093,7.89
2015-03-03,0.15346017195619946,6.53
2015-04-13,0.15951759910245622,6.93
2015-05-01,0.1665226490587537,7.2
2015-06-04,0.10932739997699847,7.03
2015-07-13,0.13489401773291831,5.36
2015-08-05,0.13489655917490648,6.18
2015-09-01,0.025593214402012607,5.77
2015-10-08,0.04970972241028537,6.66
2015-11-11,0.017870556604511225,10.1
2015-12-04,0.04352962359827807,10.1
2016-01-12,0.2206563446012157,8.02
2016-02-03,0.1360326446582479,8.2
2016-04-13,0.17006804316021423,7.55
2016-05-20,0.09709691078646256,7.0
2016-06-08,0.07987234993754395,6.26
2016-09-29,0.13418552305230597,8.08
2016-10-17,0.07450661455346069,8.07
2016-10-31,0.0537985162581129,8.21
2016-12-05,0.03995828955089822,9.96
2017-01-11,0.021041656050621475,8.85
2017-03-08,0.03984866816962392,8.99
2017-04-03,0.10019125267270824,7.24
2019-04-01,0.11372822486538808,7.55
2019-05-13,0.14279077515712335,4.93
2019-06-13,0.020307284238925624,3.93
2019-07-02,0.10547326977738485,2.97
2019-09-13,0.05969181596193354,4.18
2019-10-03,0.027765073081959565,3.68
2019-11-11,0.04007246476343302,6.11
2019-11-25,0.07248199664890367,7.88
