date,simulation,observation
2000-01-21,0.0060554081779772605,6.46
2000-02-04,0.004149467444337517,7.08
2000-02-28,0.030490093439700442,6.04
2000-03-27,0.07231288076803236,4.48
2000-05-04,0.3144459844642996,4.63
2000-06-01,0.3155146775375003,3.65
2000-06-20,0.26727405429068285,4.6
2000-07-25,0.5344711127762055,7.57
2000-09-04,0.8458799117922818,11.4
2000-10-12,1.180479518780208,8.16
2000-11-15,0.8566026488181692,4.78
2000-12-05,0.27103091042442934,4.41
2000-12-14,0.57642788242439,3.21
2001-01-02,0.5089755560749959,4.11
2001-01-26,0.5245417185067986,5.25
2001-04-10,0.5190334317500891,6.25
2001-06-22,0.7846679777384767,3.89
2001-07-26,0.46512978497646634,5.92
2001-08-06,0.19431469234414833,4.53
2001-10-16,0.8228918893290416,9.72
2001-11-26,0.9271176507738212,6.94
2002-01-24,0.6672620259103625,7.35
2002-02-25,0.3794171622160842,4.86
2002-03-15,0.4088894494489026,4.86
2002-04-18,0.6318123163205844,5.71
2002-05-29,0.6676985388511224,4.36
2002-06-18,0.5396820610906703,5.66
2002-07-22,0.6257344393992287,6.03
2002-08-16,0.7739427617236129,5.46
2002-08-28,0.7148530757788591,6.83
2002-09-12,0.4549312443731455,5.32
2002-10-17,0.7982616041657143,6.95
2002-11-04,0.4605106555692326,7.57
2003-01-24,0.41906774717229534,5.48
2003-02-13,0.5423894309026861,4.0
2003-03-14,0.5103350946293123,4.98
2003-04-28,0.22884918020725772,4.18
2003-05-27,0.33628923500549096,7.51
2003-07-08,0.4847579003641937,7.5
2003-07-28,0.5477259043007112,7.56
2003-08-13,0.5862114251980597,9.09
2003-10-02,0.8588536882530138,12.5
2003-10-21,1.2614845676399862,13.6
2003-11-04,0.9493791935693948,7.99
2003-12-10,0.39138600737279705,10.2
2004-02-04,0.2930147717944801,9.67
2004-03-09,0.6961354615758182,5.32
2004-04-17,0.49767692068452096,8.02
2004-05-19,1.1642749532352465,6.35
2004-06-17,1.2907234537637007,7.46
2004-07-22,1.010448015548931,6.97
2004-08-05,0.5390683165493717,7.72
2004-09-03,0.9872466417618544,6.52
2004-09-24,0.9844558858079233,6.78
2004-10-20,0.25700675247175875,4.84
2004-11-25,0.5915417407993906,6.12
2005-01-14,0.5483296851843937,6.75
2005-01-25,0.3732538386284054,9.56
2005-02-22,0.38997983031561395,6.36
2005-03-24,0.35292625941900274,4.5
2005-04-25,0.36201521450107144,8.21
2005-05-18,0.7048449127274413,4.08
2005-06-24,0.48805361478719617,8.63
2005-07-18,0.770492606178995,9.1
2005-08-15,0.7959567160598652,6.64
2005-10-07,0.8628356592789808,8.07
2005-11-07,0.4993502737977656,10.4
2005-11-29,0.9329480566221853,6.7
2006-01-27,0.6786360432187288,6.82
2006-03-01,0.7317972809462475,8.78
2006-03-29,0.16565308711167664,8.53
2006-04-27,0.40245660782440784,4.71
2006-05-23,0.4978432434009741,7.09
2006-07-27,0.4842315698024612,8.04
2006-09-13,0.22607796199346736,7.38
2006-12-06,0.17371205094715259,6.34
2007-01-19,0.21630794671165787,8.65
2007-04-25,0.2263398798975446,5.76
2011-05-08,0.29913014125815623,3.66
2011-06-20,0.40825518692467727,9.91
2011-07-25,0.6645564033988585,10.6
2011-08-24,0.10363255512920569,10.2
