date,simulation,observation
2007-01-16,0.17525451132316353,0.23
2007-01-22,0.19204598468040204,0.333
2007-01-30,0.1500949845934001,0.281
2007-02-06,0.19946604095006337,0.215
2007-02-12,0.214481337835285,0.232
2007-02-20,0.11145807629011506,0.196
2007-03-01,0.12460386383145766,0.196
2007-03-05,0.15302317138078686,0.196
2007-03-14,0.1393811766323125,0.196
2007-03-19,0.19553326580319907,0.196
2007-03-27,0.12457170898356668,0.196
2007-04-03,0.1575826134222036,0.196
2007-04-13,0.12512064050849492,0.196
2007-04-18,0.15039448459880814,0.196
2007-04-23,0.08359507869883415,0.196
2007-05-01,0.14969692751058994,0.196
2007-05-08,0.14982350161635782,0.196
2007-05-16,0.14760956342257514,0.196
2007-05-22,0.10052423199310968,0.196
2007-05-31,0.09653331848761675,0.196
2007-06-05,0.11599095473960877,0.196
2007-06-12,0.06940571458442855,0.196
2007-06-19,0.2937521019679231,0.196
2007-07-04,0.48912140573147134,0.196
2007-07-11,0.5435269039424023,0.196
2007-07-17,0.4385438267689084,0.196
2007-07-23,0.4863565170371912,0.196
2007-07-31,0.5382713339888872,0.196
2007-09-06,0.3822798378196577,0.196
2007-09-12,0.5395822087455542,0.196
2007-09-17,0.6005703663418993,0.196
2007-10-16,0.5850326851428634,0.196
2007-10-22,0.5915764895479728,0.196
2007-10-29,0.5871491612213148,0.196
2007-11-08,0.5287702033624891,0.196
2007-11-13,0.5740451062975543,0.196
2007-11-19,0.32438188943172,0.196
2007-11-29,0.3751221478989221,0.196
2007-12-03,0.3402815387886041,0.196
2007-12-10,0.2914476287294184,0.196
2008-07-18,0.3811515285354055,0.196
2008-07-24,0.4724083783923046,0.196
2008-07-30,0.47434998398876477,0.196
2008-08-08,0.2465100750409893,0.196
2008-08-11,0.2576108468789081,0.196
2008-08-18,0.3199350329528609,0.196
2008-08-26,0.3837506779393587,0.196
2008-09-04,0.4082380406630666,0.196
2008-10-14,0.19989085063819903,0.196
2008-10-20,0.1706989632261487,0.196
2008-10-27,0.20916408612117096,0.196
2008-11-04,0.18837827448479982,0.196
2008-11-11,0.16218973799972655,0.196
2008-11-21,0.16831995587746792,0.196
2008-12-09,0.14979391152470184,0.196
2008-12-15,0.1241777322429404,0.196
2009-01-14,0.11460845161099299,0.196
2009-01-19,0.10913548451414651,0.196
2009-01-26,0.10687671155861737,0.196
2009-02-20,0.045748847292532105,0.196
2009-02-23,0.04619340466415177,0.196
2009-03-04,0.09948639800187799,0.196
2009-03-17,0.09212134301123308,0.196
2009-03-25,0.09187674121039302,0.196
2009-04-02,0.0706649479361524,0.196
2009-04-09,0.07168379925228227,0.196
2009-04-16,0.0988172778973185,0.196
2009-04-24,0.04796345471694687,0.196
2009-04-27,0.09615750398413064,0.196
2009-05-06,0.09747322691950872,0.196
2009-05-11,0.09849548004074699,0.196
2009-05-19,0.1974347424919128,0.196
2009-05-26,0.18216065323384664,0.196
2009-06-02,0.08589760913464084,0.196
2009-06-10,0.1774932179064614,0.196
2009-06-16,0.09250441193022074,0.196
2009-06-25,0.10091111625839758,0.196
2009-06-29,0.10434468905768737,0.196
2009-07-07,0.2085581916514358,0.196
2009-07-14,0.29484616842565986,0.196
2009-07-20,0.5439747841423145,0.196
2009-07-28,0.3968927442568638,0.196
2009-08-07,0.5137198418506963,0.196
2009-08-13,0.5284665139350035,0.196
2009-08-21,0.5118317929898412,0.196
2009-08-25,0.45794018409812437,0.196
2009-09-01,0.3275850576586144,0.196
2009-09-10,0.3964874230075965,0.196
2009-09-17,0.45832156131332435,0.196
2009-09-23,0.4400218437059586,0.196
2009-10-01,0.4600216376328959,0.196
2009-10-06,0.4591031533717043,0.196
2009-10-16,0.4463707538393138,0.196
2009-10-20,0.4407936054971557,0.196
2009-10-30,0.2979894127243185,0.196
2009-11-05,0.2880561762210245,0.196
2009-11-10,0.3074279191162157,0.196
2009-11-18,0.19103098479061134,0.196
2009-11-24,0.16472029618116224,0.196
2009-12-01,0.18543782825044147,0.196
2009-12-08,0.17614489532353134,0.196
2009-12-14,0.1294897476440926,0.196
2010-02-03,0.13943541085606181,0.196
2010-02-11,0.13571200822517898,0.196
2010-02-22,0.13657266805155913,0.196
2010-03-03,0.1364433365806587,0.196
2010-03-12,0.07931615863447815,0.196
2010-03-15,0.04526933075695978,0.196
2010-03-18,0.040452141976059175,0.196
2010-03-23,0.10432392660807252,0.196
2010-04-08,0.2369795530449383,0.196
2010-04-13,0.21989543685479146,0.196
2010-04-19,0.20370372064478354,0.196
2010-04-27,0.10564151457994105,0.196
2010-05-06,0.18629610694857646,0.196
2010-05-12,0.23308710836721022,0.196
2010-05-17,0.12323048660079053,0.196
2010-05-26,0.2126348544462056,0.196
2010-06-02,0.13393532445859818,0.196
2010-06-09,0.18104328844915693,0.196
2010-06-15,0.18417364511704365,0.196
2010-06-24,0.09234511934731854,0.196
2010-07-05,0.1894373191442774,0.196
2010-07-16,0.1928798188278441,0.196
2010-07-23,0.19955636594769585,0.196
2010-07-30,0.1977392906993812,0.196
2010-08-05,0.198776360094553,0.196
2010-08-10,0.19811012009563433,0.196
2010-08-16,0.13195104495485332,0.266
2010-08-23,0.19901004419740506,0.196
2010-08-31,0.28338232002617225,0.196
2010-09-06,0.19523009333554373,0.196
2010-09-15,0.43591206592192894,0.196
2010-09-22,0.3523937441945704,0.196
2010-09-27,0.36586174379077874,0.196
2010-10-07,0.3098344816347498,0.196
2010-10-13,0.48048411004470737,0.196
2010-10-21,0.39589509159365593,0.196
2010-10-25,0.3743963994962978,0.196
2010-11-01,0.40780541474051873,0.196
2010-11-08,0.313543147501606,0.196
2010-11-15,0.34211943107716886,0.196
2010-12-10,0.2128649891654462,0.196
2011-01-17,0.18435396695289014,0.196
